 2.0130111e+07, 0.0000000e+00, 3.7640000e+01, 5.1812000e+04, 5.1812000e+04
 2.0130112e+07, 1.0000000e+00, 3.7940000e+01, 4.9528000e+04, 4.9528000e+04
 2.0130112e+07, 2.0000000e+00, 3.7520000e+01, 4.8298000e+04, 4.8298000e+04
 2.0130112e+07, 3.0000000e+00, 3.6950000e+01, 4.7549000e+04, 4.7549000e+04
 2.0130112e+07, 4.0000000e+00, 3.6980000e+01, 4.7315000e+04, 4.7315000e+04
 2.0130112e+07, 5.0000000e+00, 3.6880000e+01, 4.7463000e+04, 4.7463000e+04
 2.0130112e+07, 6.0000000e+00, 3.7240000e+01, 4.8150000e+04, 4.8150000e+04
 2.0130112e+07, 7.0000000e+00, 3.7900000e+01, 4.9383000e+04, 4.9383000e+04
 2.0130112e+07, 8.0000000e+00, 3.8620000e+01, 5.1451000e+04, 5.1451000e+04
 2.0130112e+07, 9.0000000e+00, 3.9280000e+01, 5.3370000e+04, 5.3370000e+04
 2.0130112e+07, 1.0000000e+01, 4.0310000e+01, 5.5122000e+04, 5.5122000e+04
 2.0130112e+07, 1.1000000e+01, 4.0990000e+01, 5.6255000e+04, 5.6255000e+04
 2.0130112e+07, 1.2000000e+01, 4.1240000e+01, 5.6592000e+04, 5.6592000e+04
 2.0130112e+07, 1.3000000e+01, 4.0980000e+01, 5.6480000e+04, 5.6480000e+04
 2.0130112e+07, 1.4000000e+01, 4.0790000e+01, 5.5939000e+04, 5.5939000e+04
 2.0130112e+07, 1.5000000e+01, 4.0840000e+01, 5.5880000e+04, 5.5880000e+04
